"","taxon","(Intercept)","diseaseMS","sexM","age","bmi"
"1010","Clostridium intestinale",0.208956489551286,0.0482759560140722,0.307051350501104,0.307377469257163,0.0887860329531437
"1011","Porphyromonas cangingivalis",0.076157481877705,0.364377960466816,0.274302330223392,0.0516550072562949,0.149216585283557
"1012","Porphyromonas canoris",0.195223590645339,0.0868188646080579,0.190111379691347,0.113308249404515,0.0855097267160293
"1013","Erwinia typographi",0.504705599433144,0.100662267445403,0,0.353839290858373,0
"1014","Nocardia brevicatena",0.0178784736778761,0.106696202080674,0.260186001238084,0.0750454034687109,0.0939476437209099
"1015","Corynebacterium pseudodiphtheriticum",0.457799196378269,0.545544408425452,0.448916533576114,1.06230446025624,0.0871385544431884
"1016","Bacteroides barnesiae",0.0625065025157331,0.0160257616844079,0.0271280538849211,0.0145930129846848,0.05087289819643
"1017","Bacteroides salanitronis",0.102731931407186,0.0120036242434025,0.0341281733762944,0.0935501306732269,0.0271744387069192
"1018","Lactobacillus amylotrophicus",0.115850350771186,0.110814227361116,0.23966199725219,0.0401125373474841,0.196188302441993
"1019","Enterococcus casseliflavus",0.10870914017387,0.119399546768727,0.263514536683047,0.267653899346817,0.0092175676354868
"1020","Trabulsiella odontotermitis",0.288822346451009,0.0687737160173923,0.287317959706905,0.521974110136603,0.196623995371729
"1021","Streptococcus ictaluri",0.331154007289265,0.0883483019656232,0.269283959667755,0.321068049537753,0.0988953495773337
"1022","Corynebacterium accolens",0,0.130322933636458,0.0678125448562751,0,0.209617153245662
"1023","Corynebacterium afermentans",0.0445375034852574,0.196351443989576,0,0,0.0119356304992697
"1024","Corynebacterium genitalium",0,0.327846501982394,0,0,0.117993599337816
"1025","Corynebacterium jeikeium",0,0,0.417290871275133,0,0.332821868553775
"1026","Corynebacterium minutissimum",0,0.230359830926585,0,0,0.346347889109108
"1027","[Bacteroides] pectinophilus",0.0118241047419406,0,0.00650100197025423,0.0142652709899727,0.00595020119134047
"1028","Thermophagus xiamenensis",0.323448882498422,0.116291287144602,0.264587364232357,0.392371070807968,0.109190673371777
"1029","Prevotella timonensis",0.0161703079624993,0,0.00515924352803752,0,0.0760579016152119
"1030","Bacteroides coprophilus",0.00384950145741127,0.0194334704319121,0.023817265311486,0.016114015031043,0.0120081091915617
"1031","Parabacteroides johnsonii",0.0176191261513984,0.00797635573929772,0.0183930380598803,0.0198426993435637,0
"1032","Megasphaera cerevisiae",0.0162711199737915,0.05873875327924,0.0933318210292206,0.0656932997323472,0.0353561972461975
"1033","Lactobacillus parafarraginis",0.6921311354934,0.0683226291521212,0.114414743088511,0.288300804494254,0.375509132063644
"1034","Cyanothece sp. CCY0110",0.124543578480428,0.0882350386199417,0,0.0768156547284002,0.0781148484551874
"1035","Bacteroides propionicifaciens",0.33955815398113,0.0803388073653581,0.556649711578202,0.248571481540408,0.163329851126811
"1036","Candidatus Endoriftia persephone",0.209946585597501,0.111405254999201,0.327677970977022,0.118017331116596,0.235260559305479
"1037","Porphyromonas crevioricanis",0.256171750419259,0.0347899852307069,0.120036864452158,0.17106641376326,0.078482840208922
"1038","[Eubacterium] contortum",0.0436957199032161,0.0310531841839484,0.142308472807095,0.0143327316260702,0.0317040447441347
"1039","Faecalitalea cylindroides",0.0123981080055854,0.00204950821344133,0.0136106427414524,0.0079646832588799,0.0062624143830388
"1040","Butyricicoccus desmolans",0.10746754721553,0.0173604415055226,0.11870156638341,0.141716412624679,0.0300011297622766
"1041","[Eubacterium] eligens",0.0380201339348457,0,0.0225760218542981,0.00358865405508263,0.0694159059059037
"1042","Dorea formicigenerans",0.0352238805739214,0,0.00406132127889195,0.162907964121831,0
"1043","[Eubacterium] hallii",0.00195763033691131,0,0.000892414454233851,0.00400082733285321,0.00198203760906233
"1044","Eubacterium ramulus",0.0420924244207108,0,0.0199549995258216,0.12340155926509,0.00717296179502677
"1045","[Eubacterium] rectale",0.000629660409866518,0,0,0,0
"1046","[Eubacterium] siraeum",0.00983764015091471,0.00361293174170846,0.00783214388087725,0,0
"1047","Eubacterium ventriosum",0.0294885625979042,0.0145229930749074,0.0119853589070865,0.0370850612846573,0.0067067230755892
"1048","Eubacterium xylanophilum",0,0.320939976056156,0.132805630219552,0.137849806699866,0
"1049","[Eubacterium] yurii",0.342074770164674,0.735684698515306,0.590869555365374,0.268878511281431,0.33957527783912
"1050","Lachnospiraceae bacterium 28-4",0.137809795473045,0.0643540281413955,0.0461253548101731,0.0370414436245054,0.0831784402682908
"1051","Lachnospiraceae bacterium 3-1",0.0587508198840868,0.0182341786015439,0.0401274812533524,0,0.0096208485907762
"1052","Lachnospiraceae bacterium A2",0.214667464695342,0,0.0691846534144971,0.0581292740182685,0.114415473327314
"1053","Lachnospiraceae bacterium A4",0.129473532806432,0.0198997485266565,0.0593958996474812,0.0542610277155004,0.0811604566006702
"1054","Barnesiella viscericola",0.0461074697355046,0.0152147785683318,0.0321981962945762,0.0367914675102633,0.0683768682726431
"1055","Corynebacterium glucuronolyticum",0.153739119105255,0.260851817586422,0.226997904788584,0.0803217211407437,0.466252370800315
"1056","Enterobacter sp. 638",0.162008468564927,0.242961651375701,0.243367058271889,0.296057670898496,0.329556809622501
"1057","Helcococcus kunzii",0.139924520970567,0,0.0597530081468763,0.0245414113626292,0.155905543080537
"1058","Corynebacterium ureicelerivorans",0.278898450291329,0,0.169382252896602,0,0.214665997494664
"1059","Acinetobacter johnsonii",0.128197056141186,0.00940311576406573,0.36111650595052,0.389547348319982,0.0369607555680475
"1060","Ruminococcus callidus",0.0962683298840799,0,0.018136429885525,0.0581307567360694,0.0382838072577596
"1061","Blautia obeum",0.00250125343402067,0,0.000908324676251284,0,0.000419482784847187
"1062","Sutterella wadsworthensis",0.0324123644598141,0.0291992955303869,0,0.0420251308928779,0.112166273135223
"1063","Xenorhabdus bovienii",0.416390639189438,0.14428824602184,0.405463239600282,0.195471461754141,0.37929931888374
"1064","Xenorhabdus poinarii",0.345534128217719,0.170528980173849,0.341756040535592,0.224508798408889,0.283695223790884
"1065","Devosia insulae",0.305683394578849,0.315137084516786,0.536045536542921,0.242074414271345,0.202151300368591
"1066","Borrelia duttonii",0.0933271929766048,0.175469739512011,0.254416261163483,0.162424180801843,0.23538045882971
"1067","Bacillus coahuilensis",0.488566729140215,0.143229996375654,0.054373753016531,0.65725457910398,0.318130595223878
"1068","Coprococcus comes",0.0073011119444051,0,0,0,0
"1069","Clostridium sp. M62/1",0.010196681590053,0,0.00397010055256175,0.0067370751782307,0.00755039807640775
"1070","Clostridium sp. L2-50",0.0725154719315513,0,0.0190067474530542,0.0209368976880026,0.0529822203934271
"1071","Actinopolyspora erythraea",0.45195334358679,0.0810737291914638,0.506935483357241,0.34425170969255,0.312610654576817
"1072","Selenomonas bovis",0.0733883372061186,0.109244150143402,0.0241436348947978,0.184478744035953,0.135293799373398
"1073","Prevotella amnii",0.0218864547802005,0.00954880944816561,0.0241416964982848,0.0281551116641658,0.00160682811050013
"1074","Alloscardovia omnicolens",0.0759623206147143,0.163450724496149,0.0593492085861125,0.0642379479618511,0.0433847639266477
"1075","Sphingobium ummariense",0.150029162046327,0.469385978036015,0.513036520631123,0.192655909202098,0.342856256237731
"1076","Beggiatoa sp. PS",0.118908895879139,0.307229168765836,0,0.0675801239000224,0.190752409971014
"1077","Prevotella nanceiensis",0,0.112787295914958,0.109162577830241,0,0.0955137148382279
"1078","Corynebacterium argentoratense",0.422423672658012,0.435824943206957,0.437797655766942,0.414698964729317,0.348141471815013
"1079","Jonquetella anthropi",0.0931310440321406,0.0901810498959638,0.0228436319859621,0.0108643402081915,0.100452661775022
"1080","Pseudomonas alcaligenes",0,0.0513983438777149,0.120176234292974,0,0.182234930723306
"1081","Butyrivibrio proteoclasticus",0.0535659183992247,0.115782610772446,0.104595077004989,0.682976208744229,0.184244979866929
"1082","Franconibacter pulveris",0.229769350632092,0.175245631550125,0.464946396508521,0.245322752658146,0.349781716371023
"1083","Rothia mucilaginosa",0,0,0.0657655458485696,0.0447424544972032,0.0891547643325234
"1084","Corynebacterium amycolatum",0,0,0,0,0
"1085","Corynebacterium matruchotii",0.424227780148978,0.0663782546681293,0.251529623214903,0.526313808707695,0.144206783144494
"1086","Corynebacterium urealyticum",0.1705043886686,0,0.0220621340811127,0,0.271354005517624
"1087","Megamonas funiformis",0.268934355594835,0.0595237957547573,0.135852152340287,0.206063675759011,0
"1088","Sutterella parvirubra",0.0730402352445137,0,0.0495605792541144,0,0.0670085125931874
"1089","Ruminococcus gauvreauii",0.184992169134836,0.0158268740096961,0,0.107182384898598,0.0713630345529628
"1090","Streptococcus henryi",0.310877216368648,0.305016948447835,0.275939724343385,0.405473092076601,0.213565532981365
"1091","Streptococcus caballi",0.447306368757037,0.384351841898538,0.292307920703724,0.374897718240362,0.303251611456014
"1092","Prevotella maculosa",0.159299451232016,0.0896172769119814,0.229889481128614,0.183291231589949,0.0541528532874376
"1093","Johnsonella ignava",0.0516228563114839,0.0514251099275594,0.0125096306705138,0.00841171895946148,0
"1094","Catonella morbi",0.0119638226193292,0.106478222366145,0.190431487123873,0.0048372299726238,0.0245108001006256
"1095","Enterococcus cecorum",0.162232393074699,0.181084139389001,0.0962230580170144,0.118476418612988,0.165010460697223
"1096","Enterococcus dispar",0.0519865149058877,0.0337615690501605,0.326233642191275,0.181144017401967,0.159804024493067
"1097","Corynebacterium timonense",0.282688375816592,0.609038727016187,0.549915847330171,0.630003088157152,0.125238451707731
"1098","Corynebacterium massiliense",0.124025527156757,0,0.0718610432966876,0.200687670442498,0.0245137718178881
"1099","Adlercreutzia equolifaciens",0.332832774056963,0.153842983054055,0.145670193247693,0.0206111203751409,0.727970406028698
"1100","Desulfovibrio fairfieldensis",0.201885614649089,0.157738648921816,0.0153308678738695,0.302200883054003,0.00667532368981488
"1101","Sporobacter termitidis",0.171950922144715,0.202726910968645,0.0093739859760073,0,0.370601342571036
"1102","Capnocytophaga granulosa",0.0449462803502662,0.0164891882214901,0.261548428567884,0.185788215954175,0.0950446136840293
"1103","Paraprevotella xylaniphila",0.000822229527181457,0.0108417217075447,0.0101251517539268,0.0116834107541742,0.0216880683270307
"1104","Streptococcus cristatus",0.153514148759048,0.0453536422107298,0.0992455063777692,0.260413110918541,0.236901212073756
"1105","Streptococcus plurextorum",0,0.342236052264733,0.25184963444982,0.902013726721323,0.622055882933252
"1106","Eubacterium sp. 3_1_31",0.0328684040664318,0.0200580733838826,0,0.023570633628557,0.0233217081873081
"1107","Synergistes sp. 3_1_syn1",0.080796439334009,0,0.0829321776839774,0,0
"1108","Clostridiales bacterium 1_7_47FAA",0.0352335167790399,0.0336303007869288,0.111361834392011,0.0228734191943739,0.00771160422932243
"1109","Butyrivibrio crossotus",0.00118073452843525,0.000136220274709973,0.00141450008360699,0.00092092372441454,0.000751574554518234
"1110","Granulicatella adiacens",0.152429213870706,0.114484685526501,0.120032499123648,0.181992268479696,0.0613947827879326
"1111","Abiotrophia defectiva",0.109752344202534,0.162075349000563,0.204283397449647,0.157840274208273,0.0884871835016556
"1112","Actinomyces massiliensis",0.141007078485012,0.00635758521387427,0.115561877795558,0.201115678997531,0.029003942103537
"1113","Pseudobutyrivibrio ruminis",0.134641091149369,0,0.141764500431102,0,0.30049517264698
"1114","Ruminococcus lactaris",0.0154679333594598,0.00275994621652499,0,0.0112290127970627,0.0098412887719391
"1115","Veillonella magna",0.0522029626576505,0.176521834443487,0.268473434836723,0.0622797839769036,0.0656570604973221
"1116","Bacteroides stercoris",0.00152924559480157,0.00213961773801264,0.00391170860589259,0.0109500295079482,0.00890291561932976
"1117","Lachnoanaerobaculum saburreum",0.0259124893037849,0,0.195382995778435,0.0285428708273317,0.0757363797555767
"1118","Acinetobacter baumannii",0.237771709757879,0.105193003860363,0.0968269161017475,0.158999650470798,0.163513522070646
"1119","Prevotella histicola",0.0306764780189764,0.134962859543684,0.0283984903932999,0,0.102260085186203
"1120","Gordonibacter pamelaeae",0.136905980446078,0.0772987001925373,0.0880972073619404,0.156616651933176,0
"1121","Bifidobacterium bombi",0.169586412755914,0.0873788276115767,0.553335237957793,0.429565170710477,0.0926004038809506
"1122","[Clostridium] viride",0.234758817545261,0.17544866492397,0.182127606470878,0,0.056874105834401
"1123","Pantoea septica",0.391108215665328,0.151796051790406,0.561556130720024,0.23987379627444,0.377021673330267
"1124","Hydrogenoanaerobacterium saccharovorans",0.341647082596606,0.690132296122245,0.385180537258638,0.170866996985091,0.133686725011595
"1125","Aneurinibacillus migulanus",0.499346558617962,0.0835359756632328,0.638256341582361,0.373928172816556,0.403718557405988
"1126","Lautropia mirabilis",0.435333960781944,0.0717962344943433,0.230812011411335,0.3678066657649,0.400458136880553
"1127","Lactobacillus rhamnosus",0.343519142183601,0.10584165846139,0.070965037815329,0,0.131865012844376
"1128","Bibersteinia trehalosi",0.375531102708345,0.0145095798158972,0.317753656480172,0.448972410121572,0.0723187139969101
"1129","Bacteroides graminisolvens",0.0515157304745557,0.0995589230268869,0.196311416863571,0.0319934395482247,0.0761018991116297
"1130","Lactobacillus crispatus",0,0.214284270258377,0,0,0.0880176875404281
"1131","Brevibacterium ravenspurgense",0,0.275376662598948,0.330975447452391,0.141024206009498,0.195530532713498
"1132","Serratia fonticola",0.187398048239588,0.267624341725469,0.545310532187163,0.0842452002477506,0.25308760977228
"1133","Acinetobacter pittii",0.286502613142391,0.236618044047297,0.0927702838899915,0.102879783093781,0.286901768994883
"1134","Neisseria cinerea",0.108294400841148,0.519318538074731,0.202507921457195,0.196372599246578,0
"1135","Actinophytocola xinjiangensis",0.409914645316792,0.0844578240545173,0.47218029429855,0.514890850943578,0.203419173713311
"1136","Dialister succinatiphilus",0.0408576991635225,0.00405863743219169,0.108035777576745,0.434149061481248,0.254100379536992
"1137","Barnesiella intestinihominis",0.00399999762358968,0.00135046832351633,0.00705900548715042,0.0128833789269702,0.00537202633584326
"1138","Parasutterella excrementihominis",0.015370331420702,0.0375791899419567,0.0418630677649254,0.0287222732754081,0.0061477287522566
"1139","Neisseria mucosa",0.964422918595866,0.0729884403590571,0.567975787255394,0.187237170905166,0.888397500246658
"1140","Neisseria elongata",0.284094986975145,0.127886412601206,0.59683098904646,0.831668066924267,0.289550351167733
"1141","Streptomyces specialis",0.610264518809641,0.175163093222674,0.298391106422654,0.508491671783992,0.323911459602501
"1142","Porphyromonas bennonis",0.108155576253572,0,0.0134539871636915,0.0218094447091794,0.0666841980540267
"1143","Butyricicoccus pullicaecorum",0.202988802563873,0.0246114072580965,0.0527855839839167,0.129193023403738,0.0424723814726462
"1144","Eggerthella sp. YY7918",0.0810772028462234,0.260045942595839,0.404781001715607,0.202616435701006,0
"1145","Streptococcus porci",0.163611865629546,0.336386772320082,0.255984918169254,0.412812219491954,0.289263265276564
"1146","Kingella kingae",0.144789333911245,0.114138751734443,0.441998939773488,0.170413716729567,0.0993113649232726
"1147","Kushneria aurantia",0.17288932834545,0.0282306029207801,0.359428509191847,0.630817121741706,0.0836166966401693
"1148","Peptoniphilus duerdenii",0.138469989908265,0.171911190272138,0.0274921990080507,0.0675650748639455,0.270828387812231
"1149","Cloacibacillus evryensis",0.00739583779507616,0,0.0523451465100736,0,0
"1150","Alcaligenes faecalis",0.108981641834924,0.125449852664447,0.553095552543613,0.0753187071680042,0.157267700871329
"1151","[Eubacterium] saphenum",0.123010555257964,0.156719317967002,0.138585143803575,0.192119346368763,0.159332902255885
"1152","Candidatus Azobacteroides pseudotrichonymphae",0.219333117389613,0.14545545256011,0.313164178074008,0.278340098997184,0.40728759980946
"1153","Kluyvera ascorbata",0.160202732833337,0.248505367412567,0.196224942930444,0.334699796563199,0.197416196207237
"1154","Pediococcus damnosus",0.0868310513729819,0.0403264332248731,0.209503079101385,0.232849311188203,0.0261898989964771
"1155","Tetragenococcus halophilus",0.202258438508486,0.0257247066089612,0.104630344692801,0.24704568607431,0.136761186949237
"1156","Pontibacillus litoralis",0.148202806220382,0.0961712597685025,0.123105531760073,0.0369398136103423,0.290020892656103
"1157","Bifidobacterium mongoliense",0.845058636605721,0.251704005503387,0.44560688245944,1.36991160494892,0.0658829598216597
"1158","Alcanivorax hongdengensis",0.0971889255112144,0.372466681360445,0.132188023665356,0.145530330096504,0.307204435764954
"1159","Acinetobacter venetianus",0.250279825179356,0.0915713575609469,0.305530379000206,0.456792101682874,0.127766599389968
"1160","Helcobacillus massiliensis",0.0605571078126832,0.472556727857898,0.274146061836935,0.118231658110945,0.0961226056587652
"1161","Mitsuokella multacida",0.231808528083442,0.0802892193943803,0.0340463162972002,0.280476461518317,0
"1162","Prevotella dentalis",0.00399491352647697,0,0,0,0.145104916700092
"1163","Actinomyces gerencseriae",0.540814003201321,0.194583944338683,0.0741309355903996,0.144443026827105,0.213370027164191
"1164","Actinomyces meyeri",0.119853142608735,0.0475113342077745,0.357389435081389,0.171920292199638,0.0809602919436319
"1165","Enterococcus durans",0.159165036757709,0.0261333905833501,0.143180182772268,0.0746827622825217,0.13504065590886
"1166","Enterococcus mundtii",0.0185795996644403,0.0299986231125638,0.41422312741957,0.047745383372138,0.0405225436402448
"1167","Brevibacterium mcbrellneri",0.0636108535253055,0.441454485450023,0.407135409662112,0.121503489470746,0.133327234128004
"1168","Treponema socranskii",0.0575907884356983,0.157273918095843,0.477054189156852,0.362356115567324,0.269231999639226
"1169","Blautia hydrogenotrophica",0.0691397689314309,0.0148966863799233,0.0579387112944222,0.0401876376825965,0.127774910633957
"1170","Peptoniphilus harei",0.0916648376548423,0.0291957294835895,0,0.028011278056804,0.209406284259916
"1171","Corynebacterium lubricantis",0.437980548136723,0.570540011692203,0.621824505866981,0.909269168272723,0.149992132040323
"1172","Carboxydothermus ferrireducens",0.430598301217873,0.0964796938980194,0.443826713150771,0.173311184767067,0.301780047069506
"1173","Raoultella ornithinolytica",0.0623909681467578,0.159867720380172,0.224036731466144,0.404630584020635,0.0655939763931684
"1174","Actinomyces oris",0.158614839647876,0.0108516056621484,0.0313149874699323,0.070863742267692,0.0998711219572635
"1175","Actinomyces johnsonii",0.223341869186528,0.0866113922709254,0.0990614187224357,0.2294229051904,0.0491781983804195
"1176","Butyricimonas synergistica",0.0503941628003784,0.0595502768148398,0.106383603614025,0.0530827388896491,0.299324137057403
"1177","Butyricimonas virosa",0.0595614253126626,0.00569357568991508,0.036677170236708,0.0469598173159375,0.0456393117037193
"1178","Citrobacter freundii",0.101313268541252,0.0446130567998328,0.144777634454424,0.0545207571666938,0.173589572226775
"1179","[Enterobacter] aerogenes",0.211936783740897,0.0320186948862964,0.033368422584715,0.343610861122779,0.305786381806065
"1180","Pantoea agglomerans",0.210994435837514,0.156870591545686,0.475109912966863,0.113228637624912,0.263549451342842
"1181","Bavariicoccus seileri",0.0489840540686576,0.116621099159593,0.115646895375021,0.0770340723106258,0.0622738220498719
"1182","Enterobacter cloacae",0.167513905253614,0.164579455341674,0.156818887026969,0.145756422535663,0.314908065303607
"1183","Erwinia amylovora",0.275731073752596,0.164464147185057,0.36303724643924,0.0873117512050881,0.411660763220783
"1184","Erwinia persicina",0.434301463694242,0.185743743708902,0.429461815871431,0.313938685566963,0.356928895713566
"1185","Erysipelotrichaceae bacterium 5_2_54FAA",0.045804692852505,0.0458586927623661,0.178228118305483,0,0.0297682898099818
"1186","Ruminococcaceae bacterium D16",0.0341144294461759,0.00378479115376247,0.0596319684982104,0.0448401906844654,0.0237365254035556
"1187","Pantoea ananatis",0.231599249131341,0.113157825179713,0.434980209041888,0.0402543643158371,0.591360763007934
"1188","Pectobacterium carotovorum",0.493290122535816,0.141451094736752,0.374143708130312,0.193849767234042,0.41888310748843
"1189","Phocaeicola abscessus",0.160297520412385,0.0599925654491873,0.441744942440179,0.615589401540015,0.106049586425657
"1190","Actinomyces graevenitzii",0.0122386899827261,0.0441334099283396,0.318127815233207,0.178559749595443,0.144783337981447
"1191","Bacteroides sp. D2",0.00115398649942367,0.00277881393034871,0.0093060038228474,0.00880834648808901,0.00739214308878074
"1192","Coprobacillus sp. D6",0,0,0.00749635443401846,0.00432388667681225,0.0049645063870384
"1193","Propionibacterium acidifaciens",1.04871633723291,0.176047163071344,0.161354423844291,0,0.386374657526178
"1194","Escherichia coli",0.0322629633651992,0.00964387809060332,0.00883482989523075,0.0103053590463351,0.025779322299712
"1195","Shimwellia blattae",0.143283229458666,0.134289513947991,0.144858513929833,0.38791469719786,0.216492979592645
"1196","Atlantibacter hermannii",0.203192363736075,0.438381959945319,0.165867979401495,0.326961894247085,0.355870476297713
"1197","Escherichia vulneris",0.254158400736368,0.224310184832246,0.187936429585125,0.259148716316053,0.266182973695118
"1198","Klebsiella oxytoca",0.100985370802876,0.0286212782893588,0.0719822670610535,0.27373179161585,0.263972319342963
"1199","Klebsiella pneumoniae",0.105882425385192,0.0724424015198115,0.0816095776165197,0.136938554881899,0.219136678892142
"1200","Parabacteroides gordonii",0.00873144055496778,0.0150831296543966,0.137444455644621,0.0375478670346578,0.0398937061337992
"1201","Enterococcus asini",0.0395576535074508,0.0351704098707208,0.202524330924908,0.199296739871297,0.048453740362198
"1202","Candidatus Arsenophonus triatominarum",0.377786859750074,0.0325580423438437,0.452979889205838,0.324725745695106,0
"1203","Kluyvera cryocrescens",0.0779497089765646,0.307067304961476,0.160896841239569,0.232510969511326,0.12340173470318
"1204","Enterorhabdus mucosicola",0.0616555831145176,0.114569214851432,0,0.302731501038879,0.0691538430273824
"1205","Morganella morganii",0.0785037146204446,0.103309753939504,0.268285589533478,0.177179306662362,0.347887592751332
"1206","Treponema medium",0.0925035484507835,0.213709013735444,0.21163947782847,0.0473898830430798,0.085849354205195
"1207","Proteus mirabilis",0,0.245906054783291,0.13042755740977,0.0736788169905476,0
"1208","Providencia rettgeri",0.217584752559917,0.104092321301355,0.106879351632363,0.299789976254977,0.0754268408624523
"1209","Providencia stuartii",0.209457265102974,0.157473806924124,0.0921193979411224,0.561388869623835,0.254083956170967
"1210","Prevotella fusca",0.0340816234707649,0.071920664773687,0,0.405427798434068,0.276425622500056
"1211","Prevotella scopos",0.158048325321508,0.110613878923715,0.103064586408857,0,0.0147712371218105
"1212","Prevotella dentasini",0.0847839256895228,0.0813425418772926,0.286346563803363,0.0922026234513886,0.328225747973582
"1213","Ruminococcus faecis",0.00758341477273051,0.00276720107914203,0,0,0
"1214","Actinotignum schaalii",0,0.23062173743532,0,0.292582825316805,0
"1215","Prevotella aurantiaca",0.218722943529128,0.125925714982342,0.310777935401567,0.0762765294614667,0.196236188216874
"1216","Pantoea dispersa",0.37899060665018,0.101094071526215,0.495759239191395,0.338245187247341,0.432434119623546
"1217","Corynebacterium pyruviciproducens",0.0773594970370706,0.217906740294797,0.0715652557434244,0.0545036548459753,0.018608953880503
"1218","Prevotella pallens",0.0805932749173399,0.129919524127104,0.0236476969527286,0.371996644666829,0.104772563505954
"1219","Olsenella umbonata",0.406024936999086,0.88117449547168,0.443998181289157,0.263426709561694,0.220510574078469
"1220","Lactobacillus paraplantarum",0.0344474186634905,0.0916707714403562,0.0156636629834292,0,0.0754073446869744
"1221","Holdemania filiformis",0.0942112505364319,0.0184205515649769,0.051890142166195,0.0160635986457183,0.0712769853006348
"1222","Serratia liquefaciens",0.196916135638731,0.0944037608854483,0.427308029844572,0.048533394586475,0.348906783345216
"1223","Serratia marcescens",0.147991163390255,0.143020841942351,0.253791349918783,0.168797766410505,0.231435170661375
"1224","Corynebacterium durum",0.0712724763661827,0.339609013061564,0.220741782839797,0,0.027923460804991
"1225","Lamprocystis purpurea",0.294071202696352,0.0492947080271112,0.13797698260568,0,0.235881392593279
"1226","Lelliottia amnigena",0.150960305085844,0.177335999503126,0.180322744076793,0.347350885979724,0.392848529448799
"1227","Pluralibacter gergoviae",0.186354737235016,0.0451704542179007,0.329701281365201,0.515694351470063,0.226662555011709
"1228","Kluyvera intermedia",0.0265120465313309,0.26434750387351,0.184058206341633,0.109236755548036,0.169644193833041
"1229","Serratia rubidaea",0.334416811164245,0.136098660010529,0.223118022543898,0.146807760345073,0.416016231678081
"1230","Serratia odorifera",0.240311451369975,0.131700490033028,0.693148499320111,0.17661931943386,0.116644173268125
"1231","Candidatus Endobugula sertula",0.178202329214463,0.172860626514091,0.523891475898772,0.491187943674934,0.316353359127214
"1232","Shigella dysenteriae",0.127031705877444,0.0748709712204845,0.0304038749719558,0.238265462365386,0.0166389915615433
"1233","Shigella flexneri",0.120873630556338,0.0802321848473385,0.0356827843399523,0.180329021757465,0.023321801300286
"1234","Bacteroides fluxus",0.00669196515769733,0.00641818116665663,0.0118269889008448,0.0134109448400461,0.00406670372121466
"1235","Bacteroides oleiciplenus",0.00756787595973033,0.00198923223534854,0.0178291136217097,0.0125406624141673,0.00527523390116548
"1236","Alistipes indistinctus",0.0238329060106936,0.166662464216395,0.0931472725406657,0.148601763204288,0.364634695335075
"1237","Odoribacter laneus",0.0877225661494764,0.0191649135687802,0.0786098994074984,0.0159155768922071,0.129053879565216
"1238","Slackia piriformis",0.516761538397752,0.094290846060113,0.305488988999466,0.0674252278818172,0.86602174912194
"1239","Collinsella tanakaei",0.101781622282809,0.0164518636628756,0.165530700598529,0.0484751896479823,0.0460567604949625
"1240","Phascolarctobacterium succinatutens",0.00375232715080232,0.00434068821541053,0.00238205110592424,0.00450437516954488,0.0011958143783612
"1241","Xenorhabdus nematophila",0.202502188480939,0.0811417348130552,0.159791233416991,0.106679586216464,0.263499544570713
"1242","Yersinia enterocolitica",0.0490927101798878,0.0327582501212784,0.255066397115316,0.016199463212151,0.111651510262388
"1243","Yersinia pestis",0.118001512703656,0.0973194323761544,0.180012376719738,0.0380342718353686,0.0694247177638892
"1244","Prevotella saccharolytica",0.204546243007568,0.0382002033096086,0,0.255547898501991,0.13310583723359
"1245","Sodalis glossinidius",0.292539042631396,0.0697495202302306,0.268102629407533,0.237615754594351,0.254909287435137
"1246","Bifidobacterium bohemicum",0.299490858028972,0.116542973956678,0.472918564142195,0.706835625389435,0.194089349616561
"1247","Bifidobacterium actinocoloniiforme",0.356776046645753,0.10483983146498,0.486922718989836,0.744017772638264,0.174131738758694
"1248","Tatumella morbirosei",0.28401573230803,0.233117352499527,0.645669850293778,0.404497383574944,0.53173509313073
"1249","Aeromonas salmonicida",0.260024548700706,0.0695450658975307,0.162503419135038,0.0812116166961028,0
"1250","Actinomyces sp. oral taxon 848",0.53554229621268,0.130302431376189,0.128383449032836,0.211524219989615,0.295390047447086
"1251","Anaerostipes hadrus",0,0,0.00343617127851735,0,0.00403151745018003
"1252","Oribacterium sp. oral taxon 078",0.314732369381129,0.141091419343787,0.0762000244825294,0,0
"1253","Bacteroidetes oral taxon 274",0.195341601933806,0.1771700184493,0.233014268017491,0.304793215728236,0.10216812413012
"1254","Erwinia tracheiphila",0.383274116717884,0.111320603933431,0.171564323024498,0.258704996555578,0.203808374340477
"1255","Hydrogenophaga intermedia",0.697736595249281,0.0587955564160526,0.593022992423687,0.255507084750646,0.411311841854236
"1256","Erysipelotrichaceae bacterium 21_3",0.029688663973073,0.0798658396196215,0,0.0132873655491477,0.01662927370629
"1257","Lachnoclostridium phytofermentans",0.231333294705359,0.444900410744595,0.169491255635967,0.230063544230086,0.0423982584445572
"1258","Actinomyces europaeus",0.21320733653952,0,0,0.232475533062529,0.0810627953381065
"1259","Kocuria salsicia",0.695484512172455,0.141714233798514,0.363203945548269,0.756873293240331,0.276801134547116
"1260","Raphidiopsis brookii",0.385359890268317,0.201912829671181,0.308199875566323,0.329013163822047,0.0510497080195692
"1261","Methanobrevibacter oralis",0.183723089115886,0.266509478489123,0.489540660442417,0,0.333953408881588
"1262","Alloprevotella rava",0.0946228555405499,0.15430194414133,0,0.541552399016137,0.0474955048326019
"1263","Veillonella sp. oral taxon 780",0.146254388020399,0.303914669057431,0.511990975112886,0.283764988882166,0.313946746438873
